Date;Time;DoW;Detector;Direction;Detected
25-11-2007;15:30:00;Sun;D18;N;208
25-11-2007;15:45:00;Sun;D3;S;127
25-11-2007;15:45:00;Sun;D4;S;183
25-11-2007;15:45:00;Sun;D13;N;154
25-11-2007;15:45:00;Sun;D14;N;133
25-11-2007;15:45:00;Sun;D5;N;188
25-11-2007;15:45:00;Sun;D6;S;180
25-11-2007;15:45:00;Sun;D7;N;201
25-11-2007;15:45:00;Sun;D8;S;181
25-11-2007;15:45:00;Sun;D15;S;145
25-11-2007;15:45:00;Sun;D18;N;206
25-11-2007;16:00:00;Sun;D3;S;128
25-11-2007;16:00:00;Sun;D4;S;174
25-11-2007;16:00:00;Sun;D13;N;160
25-11-2007;16:00:00;Sun;D14;N;128
25-11-2007;16:00:00;Sun;D5;N;161
25-11-2007;16:00:00;Sun;D6;S;171
25-11-2007;16:00:00;Sun;D7;N;172
25-11-2007;16:00:00;Sun;D8;S;185
25-11-2007;16:00:00;Sun;D15;S;144
25-11-2007;16:00:00;Sun;D18;N;182
25-11-2007;16:15:00;Sun;D3;S;101
25-11-2007;16:15:00;Sun;D4;S;159
25-11-2007;16:15:00;Sun;D13;N;133
25-11-2007;16:15:00;Sun;D14;N;129
25-11-2007;16:15:00;Sun;D5;N;157
25-11-2007;16:15:00;Sun;D6;S;145
25-11-2007;16:15:00;Sun;D7;N;172
25-11-2007;16:15:00;Sun;D8;S;159
25-11-2007;16:15:00;Sun;D15;S;136
25-11-2007;16:15:00;Sun;D18;N;180
25-11-2007;16:30:00;Sun;D3;S;101
25-11-2007;16:30:00;Sun;D4;S;154
25-11-2007;16:30:00;Sun;D13;N;148
25-11-2007;16:30:00;Sun;D14;N;137
25-11-2007;16:30:00;Sun;D5;N;168
25-11-2007;16:30:00;Sun;D6;S;158
25-11-2007;16:30:00;Sun;D7;N;186
25-11-2007;16:30:00;Sun;D8;S;154
25-11-2007;16:30:00;Sun;D15;S;114
25-11-2007;16:30:00;Sun;D18;N;193
25-11-2007;16:45:00;Sun;D3;S;100
25-11-2007;16:45:00;Sun;D4;S;156
25-11-2007;16:45:00;Sun;D13;N;144
25-11-2007;16:45:00;Sun;D14;N;132
25-11-2007;16:45:00;Sun;D5;N;165
25-11-2007;16:45:00;Sun;D6;S;153
25-11-2007;16:45:00;Sun;D7;N;175
25-11-2007;16:45:00;Sun;D8;S;160
25-11-2007;16:45:00;Sun;D15;S;132
25-11-2007;16:45:00;Sun;D18;N;185
25-11-2007;17:00:00;Sun;D3;S;94
25-11-2007;17:00:00;Sun;D4;S;136
25-11-2007;17:00:00;Sun;D13;N;139
25-11-2007;17:00:00;Sun;D14;N;107
25-11-2007;17:00:00;Sun;D5;N;191
25-11-2007;17:00:00;Sun;D6;S;153
25-11-2007;17:00:00;Sun;D7;N;194
25-11-2007;17:00:00;Sun;D8;S;163
25-11-2007;17:00:00;Sun;D15;S;144
25-11-2007;17:00:00;Sun;D18;N;187
25-11-2007;17:15:00;Sun;D3;S;110
25-11-2007;17:15:00;Sun;D4;S;147
25-11-2007;17:15:00;Sun;D13;N;155
25-11-2007;17:15:00;Sun;D14;N;126
25-11-2007;17:15:00;Sun;D5;N;163
25-11-2007;17:15:00;Sun;D6;S;154
25-11-2007;17:15:00;Sun;D7;N;180
25-11-2007;17:15:00;Sun;D8;S;153
25-11-2007;17:15:00;Sun;D15;S;130
25-11-2007;17:15:00;Sun;D18;N;177
25-11-2007;17:30:00;Sun;D3;S;109
25-11-2007;17:30:00;Sun;D4;S;164
25-11-2007;17:30:00;Sun;D13;N;133
25-11-2007;17:30:00;Sun;D14;N;121
25-11-2007;17:30:00;Sun;D5;N;151
25-11-2007;17:30:00;Sun;D6;S;156
25-11-2007;17:30:00;Sun;D7;N;158
25-11-2007;17:30:00;Sun;D8;S;160
25-11-2007;17:30:00;Sun;D15;S;113
25-11-2007;17:30:00;Sun;D18;N;168
25-11-2007;17:45:00;Sun;D3;S;102
25-11-2007;17:45:00;Sun;D4;S;159
25-11-2007;17:45:00;Sun;D13;N;139
25-11-2007;17:45:00;Sun;D14;N;110
25-11-2007;17:45:00;Sun;D5;N;142
25-11-2007;17:45:00;Sun;D6;S;169
25-11-2007;17:45:00;Sun;D7;N;153
25-11-2007;17:45:00;Sun;D8;S;178
25-11-2007;17:45:00;Sun;D15;S;122
25-11-2007;17:45:00;Sun;D18;N;159
25-11-2007;18:00:00;Sun;D3;S;106
25-11-2007;18:00:00;Sun;D4;S;144
25-11-2007;18:00:00;Sun;D13;N;120
25-11-2007;18:00:00;Sun;D14;N;93
25-11-2007;18:00:00;Sun;D5;N;139
25-11-2007;18:00:00;Sun;D6;S;137
25-11-2007;18:00:00;Sun;D7;N;137
25-11-2007;18:00:00;Sun;D8;S;141
25-11-2007;18:00:00;Sun;D15;S;132
25-11-2007;18:00:00;Sun;D18;N;152
25-11-2007;18:15:00;Sun;D3;S;77
25-11-2007;18:15:00;Sun;D4;S;124
25-11-2007;18:15:00;Sun;D13;N;110
25-11-2007;18:15:00;Sun;D14;N;91
25-11-2007;18:15:00;Sun;D5;N;138
25-11-2007;18:15:00;Sun;D6;S;124
25-11-2007;18:15:00;Sun;D7;N;150
25-11-2007;18:15:00;Sun;D8;S;120
25-11-2007;18:15:00;Sun;D15;S;102
25-11-2007;18:15:00;Sun;D18;N;150
25-11-2007;18:30:00;Sun;D3;S;87
25-11-2007;18:30:00;Sun;D4;S;126
25-11-2007;18:30:00;Sun;D13;N;107
25-11-2007;18:30:00;Sun;D14;N;89
25-11-2007;18:30:00;Sun;D5;N;118
25-11-2007;18:30:00;Sun;D6;S;131
25-11-2007;18:30:00;Sun;D7;N;118
25-11-2007;18:30:00;Sun;D8;S;136
25-11-2007;18:30:00;Sun;D15;S;97
25-11-2007;18:30:00;Sun;D18;N;126
25-11-2007;18:45:00;Sun;D3;S;74
25-11-2007;18:45:00;Sun;D4;S;120
25-11-2007;18:45:00;Sun;D13;N;110
25-11-2007;18:45:00;Sun;D14;N;87
25-11-2007;18:45:00;Sun;D5;N;130
25-11-2007;18:45:00;Sun;D6;S;129
25-11-2007;18:45:00;Sun;D7;N;135
25-11-2007;18:45:00;Sun;D8;S;118
25-11-2007;18:45:00;Sun;D15;S;105
25-11-2007;18:45:00;Sun;D18;N;139
25-11-2007;19:00:00;Sun;D3;S;76
25-11-2007;19:00:00;Sun;D4;S;126
25-11-2007;19:00:00;Sun;D13;N;101
25-11-2007;19:00:00;Sun;D14;N;78
25-11-2007;19:00:00;Sun;D5;N;108
25-11-2007;19:00:00;Sun;D6;S;124
25-11-2007;19:00:00;Sun;D7;N;116
25-11-2007;19:00:00;Sun;D8;S;123
25-11-2007;19:00:00;Sun;D15;S;94
25-11-2007;19:00:00;Sun;D18;N;125
25-11-2007;19:15:00;Sun;D3;S;64
25-11-2007;19:15:00;Sun;D4;S;102
25-11-2007;19:15:00;Sun;D13;N;84
25-11-2007;19:15:00;Sun;D14;N;68
25-11-2007;19:15:00;Sun;D5;N;108
25-11-2007;19:15:00;Sun;D6;S;93
25-11-2007;19:15:00;Sun;D7;N;113
25-11-2007;19:15:00;Sun;D8;S;108
25-11-2007;19:15:00;Sun;D15;S;95
25-11-2007;19:15:00;Sun;D18;N;134
25-11-2007;19:30:00;Sun;D3;S;58
25-11-2007;19:30:00;Sun;D4;S;89
25-11-2007;19:30:00;Sun;D13;N;87
25-11-2007;19:30:00;Sun;D14;N;69
25-11-2007;19:30:00;Sun;D5;N;94
25-11-2007;19:30:00;Sun;D6;S;111
25-11-2007;19:30:00;Sun;D7;N;97
25-11-2007;19:30:00;Sun;D8;S;111
25-11-2007;19:30:00;Sun;D15;S;86
25-11-2007;19:30:00;Sun;D18;N;93
25-11-2007;19:45:00;Sun;D3;S;54
25-11-2007;19:45:00;Sun;D4;S;81
25-11-2007;19:45:00;Sun;D13;N;95
25-11-2007;19:45:00;Sun;D14;N;75
25-11-2007;19:45:00;Sun;D5;N;96
25-11-2007;19:45:00;Sun;D6;S;105
25-11-2007;19:45:00;Sun;D7;N;105
25-11-2007;19:45:00;Sun;D8;S;105
25-11-2007;19:45:00;Sun;D15;S;71
25-11-2007;19:45:00;Sun;D18;N;113
25-11-2007;20:00:00;Sun;D3;S;55
25-11-2007;20:00:00;Sun;D4;S;75
25-11-2007;20:00:00;Sun;D13;N;73
25-11-2007;20:00:00;Sun;D14;N;51
25-11-2007;20:00:00;Sun;D5;N;68
25-11-2007;20:00:00;Sun;D6;S;78
25-11-2007;20:00:00;Sun;D7;N;91
25-11-2007;20:00:00;Sun;D8;S;84
25-11-2007;20:00:00;Sun;D15;S;70
25-11-2007;20:00:00;Sun;D18;N;84
25-11-2007;20:15:00;Sun;D3;S;34
25-11-2007;20:15:00;Sun;D4;S;48
25-11-2007;20:15:00;Sun;D13;N;55
25-11-2007;20:15:00;Sun;D14;N;53
25-11-2007;20:15:00;Sun;D5;N;71
25-11-2007;20:15:00;Sun;D6;S;68
25-11-2007;20:15:00;Sun;D7;N;76
25-11-2007;20:15:00;Sun;D8;S;65
25-11-2007;20:15:00;Sun;D15;S;54
25-11-2007;20:15:00;Sun;D18;N;78
25-11-2007;20:30:00;Sun;D3;S;43
25-11-2007;20:30:00;Sun;D4;S;57
25-11-2007;20:30:00;Sun;D13;N;51
25-11-2007;20:30:00;Sun;D14;N;38
25-11-2007;20:30:00;Sun;D5;N;53
25-11-2007;20:30:00;Sun;D6;S;61
25-11-2007;20:30:00;Sun;D7;N;67
25-11-2007;20:30:00;Sun;D8;S;65
25-11-2007;20:30:00;Sun;D15;S;48
25-11-2007;20:30:00;Sun;D18;N;80
25-11-2007;20:45:00;Sun;D3;S;33
25-11-2007;20:45:00;Sun;D4;S;35
25-11-2007;20:45:00;Sun;D13;N;38
25-11-2007;20:45:00;Sun;D14;N;42
25-11-2007;20:45:00;Sun;D5;N;41
25-11-2007;20:45:00;Sun;D6;S;44
25-11-2007;20:45:00;Sun;D7;N;44
25-11-2007;20:45:00;Sun;D8;S;46
25-11-2007;20:45:00;Sun;D15;S;53
25-11-2007;20:45:00;Sun;D18;N;54
25-11-2007;21:00:00;Sun;D3;S;30
25-11-2007;21:00:00;Sun;D4;S;39
25-11-2007;21:00:00;Sun;D13;N;30
25-11-2007;21:00:00;Sun;D14;N;28
25-11-2007;21:00:00;Sun;D5;N;31
25-11-2007;21:00:00;Sun;D6;S;41
25-11-2007;21:00:00;Sun;D7;N;47
25-11-2007;21:00:00;Sun;D8;S;43
25-11-2007;21:00:00;Sun;D15;S;51
25-11-2007;21:00:00;Sun;D18;N;44
25-11-2007;21:15:00;Sun;D3;S;25
25-11-2007;21:15:00;Sun;D4;S;39
25-11-2007;21:15:00;Sun;D13;N;47
25-11-2007;21:15:00;Sun;D14;N;34
25-11-2007;21:15:00;Sun;D5;N;49
25-11-2007;21:15:00;Sun;D6;S;42
25-11-2007;21:15:00;Sun;D7;N;57
25-11-2007;21:15:00;Sun;D8;S;48
25-11-2007;21:15:00;Sun;D15;S;43
25-11-2007;21:15:00;Sun;D18;N;70
25-11-2007;21:30:00;Sun;D3;S;35
25-11-2007;21:30:00;Sun;D4;S;58
25-11-2007;21:30:00;Sun;D13;N;39
25-11-2007;21:30:00;Sun;D14;N;40
25-11-2007;21:30:00;Sun;D5;N;71
25-11-2007;21:30:00;Sun;D6;S;59
25-11-2007;21:30:00;Sun;D7;N;83
25-11-2007;21:30:00;Sun;D8;S;61
25-11-2007;21:30:00;Sun;D15;S;47
25-11-2007;21:30:00;Sun;D18;N;88
25-11-2007;21:45:00;Sun;D3;S;46
25-11-2007;21:45:00;Sun;D4;S;64
25-11-2007;21:45:00;Sun;D13;N;51
25-11-2007;21:45:00;Sun;D14;N;37
25-11-2007;21:45:00;Sun;D5;N;68
25-11-2007;21:45:00;Sun;D6;S;78
25-11-2007;21:45:00;Sun;D7;N;73
25-11-2007;21:45:00;Sun;D8;S;82
25-11-2007;21:45:00;Sun;D15;S;65
25-11-2007;21:45:00;Sun;D18;N;69
25-11-2007;22:00:00;Sun;D3;S;36
25-11-2007;22:00:00;Sun;D4;S;47
25-11-2007;22:00:00;Sun;D13;N;45
25-11-2007;22:00:00;Sun;D14;N;37
25-11-2007;22:00:00;Sun;D5;N;67
25-11-2007;22:00:00;Sun;D6;S;61
25-11-2007;22:00:00;Sun;D7;N;80
25-11-2007;22:00:00;Sun;D8;S;63
25-11-2007;22:00:00;Sun;D15;S;60
25-11-2007;22:00:00;Sun;D18;N;84
25-11-2007;22:15:00;Sun;D3;S;44
25-11-2007;22:15:00;Sun;D4;S;59
25-11-2007;22:15:00;Sun;D13;N;47
25-11-2007;22:15:00;Sun;D14;N;41
25-11-2007;22:15:00;Sun;D5;N;66
25-11-2007;22:15:00;Sun;D6;S;58
25-11-2007;22:15:00;Sun;D7;N;66
25-11-2007;22:15:00;Sun;D8;S;63
25-11-2007;22:15:00;Sun;D15;S;54
25-11-2007;22:15:00;Sun;D18;N;80
25-11-2007;22:30:00;Sun;D3;S;35
25-11-2007;22:30:00;Sun;D4;S;49
25-11-2007;22:30:00;Sun;D13;N;49
25-11-2007;22:30:00;Sun;D14;N;38
25-11-2007;22:30:00;Sun;D5;N;60
25-11-2007;22:30:00;Sun;D6;S;57
25-11-2007;22:30:00;Sun;D7;N;58
25-11-2007;22:30:00;Sun;D8;S;56
25-11-2007;22:30:00;Sun;D15;S;55
25-11-2007;22:30:00;Sun;D18;N;74
25-11-2007;22:45:00;Sun;D3;S;35
25-11-2007;22:45:00;Sun;D4;S;40
25-11-2007;22:45:00;Sun;D13;N;44
25-11-2007;22:45:00;Sun;D14;N;36
25-11-2007;22:45:00;Sun;D5;N;51
25-11-2007;22:45:00;Sun;D6;S;50
25-11-2007;22:45:00;Sun;D7;N;58
25-11-2007;22:45:00;Sun;D8;S;51
25-11-2007;22:45:00;Sun;D15;S;54
25-11-2007;22:45:00;Sun;D18;N;63
25-11-2007;23:00:00;Sun;D3;S;34
25-11-2007;23:00:00;Sun;D4;S;39
25-11-2007;23:00:00;Sun;D13;N;42
25-11-2007;23:00:00;Sun;D14;N;31
25-11-2007;23:00:00;Sun;D5;N;50
25-11-2007;23:00:00;Sun;D6;S;44
25-11-2007;23:00:00;Sun;D7;N;57
25-11-2007;23:00:00;Sun;D8;S;52
25-11-2007;23:00:00;Sun;D15;S;45
25-11-2007;23:00:00;Sun;D18;N;55
25-11-2007;23:15:00;Sun;D3;S;29
25-11-2007;23:15:00;Sun;D4;S;26
25-11-2007;23:15:00;Sun;D13;N;39
25-11-2007;23:15:00;Sun;D14;N;21
25-11-2007;23:15:00;Sun;D5;N;40
25-11-2007;23:15:00;Sun;D6;S;34
25-11-2007;23:15:00;Sun;D7;N;40
25-11-2007;23:15:00;Sun;D8;S;32
25-11-2007;23:15:00;Sun;D15;S;32
25-11-2007;23:15:00;Sun;D18;N;56
25-11-2007;23:30:00;Sun;D3;S;25
25-11-2007;23:30:00;Sun;D4;S;26
25-11-2007;23:30:00;Sun;D13;N;18
25-11-2007;23:30:00;Sun;D14;N;24
25-11-2007;23:30:00;Sun;D5;N;42
25-11-2007;23:30:00;Sun;D6;S;38
25-11-2007;23:30:00;Sun;D7;N;52
25-11-2007;23:30:00;Sun;D8;S;39
25-11-2007;23:30:00;Sun;D15;S;33
25-11-2007;23:30:00;Sun;D18;N;37
25-11-2007;23:45:00;Sun;D3;S;15
25-11-2007;23:45:00;Sun;D4;S;31
25-11-2007;23:45:00;Sun;D13;N;19
25-11-2007;23:45:00;Sun;D14;N;14
25-11-2007;23:45:00;Sun;D5;N;21
25-11-2007;23:45:00;Sun;D6;S;37
25-11-2007;23:45:00;Sun;D7;N;24
25-11-2007;23:45:00;Sun;D8;S;36
25-11-2007;23:45:00;Sun;D15;S;30
25-11-2007;23:45:00;Sun;D18;N;37
26-11-2007;00:00:00;Mon;D3;S;13
26-11-2007;00:00:00;Mon;D4;S;21
26-11-2007;00:00:00;Mon;D13;N;17
26-11-2007;00:00:00;Mon;D14;N;15
26-11-2007;00:00:00;Mon;D5;N;26
26-11-2007;00:00:00;Mon;D6;S;30
26-11-2007;00:00:00;Mon;D7;N;23
26-11-2007;00:00:00;Mon;D8;S;28
26-11-2007;00:00:00;Mon;D15;S;26
26-11-2007;00:00:00;Mon;D18;N;35
26-11-2007;00:15:00;Mon;D3;S;10
26-11-2007;00:15:00;Mon;D4;S;14
26-11-2007;00:15:00;Mon;D13;N;16
26-11-2007;00:15:00;Mon;D14;N;15
26-11-2007;00:15:00;Mon;D5;N;17
26-11-2007;00:15:00;Mon;D6;S;29
26-11-2007;00:15:00;Mon;D7;N;23
26-11-2007;00:15:00;Mon;D8;S;27
26-11-2007;00:15:00;Mon;D15;S;26
26-11-2007;00:15:00;Mon;D18;N;42
26-11-2007;00:30:00;Mon;D3;S;18
26-11-2007;00:30:00;Mon;D4;S;21
26-11-2007;00:30:00;Mon;D13;N;12
26-11-2007;00:30:00;Mon;D14;N;12
26-11-2007;00:30:00;Mon;D5;N;13
26-11-2007;00:30:00;Mon;D6;S;22
26-11-2007;00:30:00;Mon;D7;N;15
26-11-2007;00:30:00;Mon;D8;S;19
26-11-2007;00:30:00;Mon;D15;S;37
26-11-2007;00:30:00;Mon;D18;N;16
26-11-2007;00:45:00;Mon;D3;S;7
26-11-2007;00:45:00;Mon;D4;S;6
26-11-2007;00:45:00;Mon;D13;N;8
26-11-2007;00:45:00;Mon;D14;N;9
26-11-2007;00:45:00;Mon;D5;N;7
26-11-2007;00:45:00;Mon;D6;S;10
26-11-2007;00:45:00;Mon;D7;N;8
26-11-2007;00:45:00;Mon;D8;S;7
26-11-2007;00:45:00;Mon;D15;S;10
26-11-2007;00:45:00;Mon;D18;N;11
26-11-2007;01:00:00;Mon;D3;S;5
26-11-2007;01:00:00;Mon;D4;S;7
26-11-2007;01:00:00;Mon;D13;N;7
26-11-2007;01:00:00;Mon;D14;N;7
26-11-2007;01:00:00;Mon;D5;N;14
26-11-2007;01:00:00;Mon;D6;S;14
26-11-2007;01:00:00;Mon;D7;N;24
26-11-2007;01:00:00;Mon;D8;S;19
26-11-2007;01:00:00;Mon;D15;S;18
26-11-2007;01:00:00;Mon;D18;N;19
26-11-2007;01:15:00;Mon;D3;S;9
26-11-2007;01:15:00;Mon;D4;S;7
26-11-2007;01:15:00;Mon;D13;N;5
26-11-2007;01:15:00;Mon;D14;N;5
26-11-2007;01:15:00;Mon;D5;N;8
26-11-2007;01:15:00;Mon;D6;S;11
26-11-2007;01:15:00;Mon;D7;N;8
26-11-2007;01:15:00;Mon;D8;S;9
26-11-2007;01:15:00;Mon;D15;S;9
26-11-2007;01:15:00;Mon;D18;N;10
26-11-2007;01:30:00;Mon;D3;S;6
26-11-2007;01:30:00;Mon;D4;S;8
26-11-2007;01:30:00;Mon;D13;N;7
26-11-2007;01:30:00;Mon;D14;N;6
26-11-2007;01:30:00;Mon;D5;N;13
26-11-2007;01:30:00;Mon;D6;S;17
26-11-2007;01:30:00;Mon;D7;N;17
26-11-2007;01:30:00;Mon;D8;S;17
26-11-2007;01:30:00;Mon;D15;S;16
26-11-2007;01:30:00;Mon;D18;N;15
26-11-2007;01:45:00;Mon;D3;S;2
26-11-2007;01:45:00;Mon;D4;S;2
26-11-2007;01:45:00;Mon;D13;N;3
26-11-2007;01:45:00;Mon;D14;N;2
26-11-2007;01:45:00;Mon;D5;N;9
26-11-2007;01:45:00;Mon;D6;S;6
26-11-2007;01:45:00;Mon;D7;N;8
26-11-2007;01:45:00;Mon;D8;S;6
26-11-2007;01:45:00;Mon;D15;S;7
26-11-2007;01:45:00;Mon;D18;N;9
26-11-2007;02:00:00;Mon;D3;S;4
26-11-2007;02:00:00;Mon;D4;S;5
26-11-2007;02:00:00;Mon;D13;N;4
26-11-2007;02:00:00;Mon;D14;N;5
26-11-2007;02:00:00;Mon;D5;N;9
26-11-2007;02:00:00;Mon;D6;S;10
26-11-2007;02:00:00;Mon;D7;N;10
26-11-2007;02:00:00;Mon;D8;S;10
26-11-2007;02:00:00;Mon;D15;S;9
26-11-2007;02:00:00;Mon;D18;N;12
26-11-2007;02:30:00;Mon;D3;S;2
26-11-2007;02:30:00;Mon;D4;S;2
26-11-2007;02:30:00;Mon;D13;N;3
26-11-2007;02:30:00;Mon;D14;N;3
26-11-2007;02:30:00;Mon;D5;N;5
26-11-2007;02:30:00;Mon;D6;S;4
26-11-2007;02:30:00;Mon;D7;N;5
26-11-2007;02:30:00;Mon;D8;S;4
26-11-2007;02:30:00;Mon;D15;S;4
26-11-2007;02:30:00;Mon;D18;N;7
26-11-2007;03:00:00;Mon;D3;S;4
26-11-2007;03:00:00;Mon;D4;S;4
26-11-2007;03:00:00;Mon;D13;N;6
26-11-2007;03:00:00;Mon;D14;N;4
26-11-2007;03:00:00;Mon;D5;N;3
26-11-2007;03:00:00;Mon;D6;S;3
26-11-2007;03:00:00;Mon;D7;N;5
26-11-2007;03:00:00;Mon;D8;S;3
26-11-2007;03:00:00;Mon;D15;S;3
26-11-2007;03:00:00;Mon;D18;N;4
26-11-2007;03:15:00;Mon;D3;S;2
26-11-2007;03:15:00;Mon;D4;S;3
26-11-2007;03:15:00;Mon;D13;N;2
26-11-2007;03:15:00;Mon;D14;N;2
26-11-2007;03:15:00;Mon;D5;N;9
26-11-2007;03:15:00;Mon;D6;S;10
26-11-2007;03:15:00;Mon;D7;N;11
26-11-2007;03:15:00;Mon;D8;S;10
26-11-2007;03:15:00;Mon;D15;S;9
26-11-2007;03:15:00;Mon;D18;N;14
26-11-2007;03:45:00;Mon;D3;S;5
26-11-2007;03:45:00;Mon;D4;S;4
26-11-2007;03:45:00;Mon;D13;N;4
26-11-2007;03:45:00;Mon;D14;N;5
26-11-2007;03:45:00;Mon;D5;N;9
26-11-2007;03:45:00;Mon;D6;S;11
26-11-2007;03:45:00;Mon;D7;N;9
26-11-2007;03:45:00;Mon;D8;S;8
26-11-2007;03:45:00;Mon;D15;S;9
26-11-2007;03:45:00;Mon;D18;N;11
26-11-2007;04:00:00;Mon;D3;S;2
26-11-2007;04:00:00;Mon;D4;S;2
26-11-2007;04:00:00;Mon;D13;N;2
26-11-2007;04:00:00;Mon;D14;N;3
26-11-2007;04:00:00;Mon;D5;N;4
26-11-2007;04:00:00;Mon;D6;S;4
26-11-2007;04:00:00;Mon;D7;N;4
26-11-2007;04:00:00;Mon;D8;S;4
26-11-2007;04:00:00;Mon;D15;S;4
26-11-2007;04:00:00;Mon;D18;N;6
26-11-2007;04:15:00;Mon;D3;S;6
26-11-2007;04:15:00;Mon;D4;S;6
26-11-2007;04:15:00;Mon;D13;N;4
26-11-2007;04:15:00;Mon;D14;N;4
26-11-2007;04:15:00;Mon;D5;N;7
26-11-2007;04:15:00;Mon;D6;S;10
26-11-2007;04:15:00;Mon;D7;N;7
26-11-2007;04:15:00;Mon;D8;S;9
26-11-2007;04:15:00;Mon;D15;S;12
26-11-2007;04:15:00;Mon;D18;N;8
26-11-2007;04:30:00;Mon;D3;S;8
26-11-2007;04:30:00;Mon;D4;S;11
26-11-2007;04:30:00;Mon;D13;N;10
26-11-2007;04:30:00;Mon;D14;N;10
26-11-2007;04:30:00;Mon;D5;N;12
26-11-2007;04:30:00;Mon;D6;S;12
26-11-2007;04:30:00;Mon;D7;N;11
26-11-2007;04:30:00;Mon;D8;S;10
26-11-2007;04:30:00;Mon;D15;S;10
26-11-2007;04:30:00;Mon;D18;N;14
26-11-2007;04:45:00;Mon;D3;S;5
26-11-2007;04:45:00;Mon;D4;S;7
26-11-2007;04:45:00;Mon;D13;N;5
26-11-2007;04:45:00;Mon;D14;N;6
26-11-2007;04:45:00;Mon;D5;N;15
26-11-2007;04:45:00;Mon;D6;S;17
26-11-2007;04:45:00;Mon;D7;N;16
26-11-2007;04:45:00;Mon;D8;S;13
26-11-2007;04:45:00;Mon;D15;S;14
26-11-2007;04:45:00;Mon;D18;N;15
26-11-2007;05:00:00;Mon;D3;S;6
26-11-2007;05:00:00;Mon;D4;S;7
26-11-2007;05:00:00;Mon;D13;N;7
26-11-2007;05:00:00;Mon;D14;N;13
26-11-2007;05:00:00;Mon;D5;N;26
26-11-2007;05:00:00;Mon;D6;S;14
26-11-2007;05:00:00;Mon;D7;N;22
26-11-2007;05:00:00;Mon;D8;S;13
26-11-2007;05:00:00;Mon;D15;S;18
26-11-2007;05:00:00;Mon;D18;N;33
26-11-2007;05:15:00;Mon;D3;S;19
26-11-2007;05:15:00;Mon;D4;S;31
26-11-2007;05:15:00;Mon;D13;N;15
26-11-2007;05:15:00;Mon;D14;N;18
26-11-2007;05:15:00;Mon;D5;N;32
26-11-2007;05:15:00;Mon;D6;S;31
26-11-2007;05:15:00;Mon;D7;N;29
26-11-2007;05:15:00;Mon;D8;S;32
26-11-2007;05:15:00;Mon;D15;S;23
26-11-2007;05:15:00;Mon;D18;N;34
26-11-2007;05:30:00;Mon;D3;S;25
26-11-2007;05:30:00;Mon;D4;S;34
26-11-2007;05:30:00;Mon;D13;N;23
26-11-2007;05:30:00;Mon;D14;N;41
26-11-2007;05:30:00;Mon;D5;N;29
26-11-2007;05:30:00;Mon;D6;S;38
26-11-2007;05:30:00;Mon;D7;N;27
26-11-2007;05:30:00;Mon;D8;S;37
26-11-2007;05:30:00;Mon;D15;S;54
26-11-2007;05:30:00;Mon;D18;N;32
26-11-2007;05:45:00;Mon;D3;S;48
26-11-2007;05:45:00;Mon;D4;S;53
26-11-2007;05:45:00;Mon;D13;N;48
26-11-2007;05:45:00;Mon;D14;N;55
26-11-2007;05:45:00;Mon;D5;N;75
26-11-2007;05:45:00;Mon;D6;S;57
26-11-2007;05:45:00;Mon;D7;N;65
26-11-2007;05:45:00;Mon;D8;S;60
26-11-2007;05:45:00;Mon;D15;S;53
26-11-2007;05:45:00;Mon;D18;N;92
26-11-2007;06:00:00;Mon;D3;S;71
26-11-2007;06:00:00;Mon;D4;S;102
26-11-2007;06:00:00;Mon;D13;N;87
26-11-2007;06:00:00;Mon;D14;N;118
26-11-2007;06:00:00;Mon;D5;N;90
26-11-2007;06:00:00;Mon;D6;S;90
26-11-2007;06:00:00;Mon;D7;N;84
26-11-2007;06:00:00;Mon;D8;S;84
26-11-2007;06:00:00;Mon;D15;S;82
26-11-2007;06:00:00;Mon;D18;N;101
26-11-2007;06:15:00;Mon;D3;S;67
26-11-2007;06:15:00;Mon;D4;S;98
26-11-2007;06:15:00;Mon;D13;N;99
26-11-2007;06:15:00;Mon;D14;N;126
26-11-2007;06:15:00;Mon;D5;N;141
26-11-2007;06:15:00;Mon;D6;S;103
26-11-2007;06:15:00;Mon;D7;N;137
26-11-2007;06:15:00;Mon;D8;S;109
26-11-2007;06:15:00;Mon;D15;S;111
26-11-2007;06:15:00;Mon;D18;N;158
26-11-2007;06:30:00;Mon;D3;S;98
26-11-2007;06:30:00;Mon;D4;S;139
26-11-2007;06:30:00;Mon;D13;N;176
26-11-2007;06:30:00;Mon;D14;N;182
26-11-2007;06:30:00;Mon;D5;N;200
26-11-2007;06:30:00;Mon;D6;S;148
26-11-2007;06:30:00;Mon;D7;N;187
26-11-2007;06:30:00;Mon;D8;S;162
26-11-2007;06:30:00;Mon;D15;S;154
26-11-2007;06:30:00;Mon;D18;N;233
26-11-2007;06:45:00;Mon;D3;S;206
26-11-2007;06:45:00;Mon;D4;S;312
26-11-2007;06:45:00;Mon;D13;N;265
26-11-2007;06:45:00;Mon;D14;N;276
26-11-2007;06:45:00;Mon;D5;N;352
26-11-2007;06:45:00;Mon;D6;S;323
26-11-2007;06:45:00;Mon;D7;N;328
26-11-2007;06:45:00;Mon;D8;S;332
26-11-2007;06:45:00;Mon;D15;S;252
26-11-2007;06:45:00;Mon;D18;N;377
26-11-2007;07:00:00;Mon;D3;S;232
